tube_assembly_id|item|component|quantity
TA-17181|component_id_3|C-1889|1 
TA-17182|component_id_1|C-1623|1 
TA-17182|component_id_2|C-1630|1 
TA-17182|component_id_3|C-1647|1 
TA-17183|component_id_1|C-1621|1 
TA-17183|component_id_2|C-1628|1 
TA-17183|component_id_3|C-1638|1 
TA-17184|component_id_1|C-1621|2 
TA-17184|component_id_2|C-1628|2 
TA-17185|component_id_1|C-1642|1 
TA-17185|component_id_2|C-1649|1 
TA-17186|component_id_1|C-1625|2 
TA-17186|component_id_2|C-1632|2 
TA-17187|component_id_1|C-1642|1 
TA-17187|component_id_2|C-1649|1 
TA-17188|component_id_1|C-1624|1 
TA-17188|component_id_2|C-1631|1 
TA-17188|component_id_3|C-1641|1 
TA-17189|component_id_1|C-1625|1 
TA-17189|component_id_2|C-1632|1 
TA-17189|component_id_3|C-2002|1 
TA-17190|component_id_1|C-1625|1 
TA-17190|component_id_2|C-1632|1 
TA-17190|component_id_3|C-2002|1 
TA-17192|component_id_1|C-0471|1 
TA-17193|component_id_1|C-1625|1 
TA-17193|component_id_2|C-1632|1 
TA-17193|component_id_3|C-1642|1 
TA-17194|component_id_1|C-1536|1 
TA-17194|component_id_2|C-1625|2 
TA-17194|component_id_3|C-1632|2 
TA-17195|component_id_1|C-1536|1 
TA-17195|component_id_2|C-1625|2 
TA-17195|component_id_3|C-1632|2 
TA-17196|component_id_1|C-1623|2 
TA-17196|component_id_2|C-1630|2 
TA-17197|component_id_1|C-1624|1 
TA-17197|component_id_2|C-1631|1 
TA-17197|component_id_3|C-1889|1 
TA-17198|component_id_1|C-1624|1 
TA-17198|component_id_2|C-1631|1 
TA-17198|component_id_3|C-1889|1 
TA-17199|component_id_1|C-1625|1 
TA-17199|component_id_2|C-1632|1 
TA-17199|component_id_3|C-1642|1 
TA-17200|component_id_1|C-1420|2 
TA-17200|component_id_2|C-1421|2 
TA-17201|component_id_1|C-1768|1 
TA-17201|component_id_2|C-1770|1 
TA-17202|component_id_1|C-1768|1 
TA-17202|component_id_2|C-1770|1 
TA-17203|component_id_1|C-1621|2 
TA-17203|component_id_2|C-1628|2 
TA-17204|component_id_1|C-1623|1 
TA-17204|component_id_2|C-1630|1 
TA-17204|component_id_3|C-1647|1 
TA-17205|component_id_1|C-1623|1 
TA-17205|component_id_2|C-1630|1 
TA-17205|component_id_3|C-1647|1 
TA-17206|component_id_1|C-1623|1 
TA-17206|component_id_2|C-1630|1 
TA-17206|component_id_3|C-1647|1 
TA-17207|component_id_1|C-1623|1 
TA-17207|component_id_2|C-1630|1 
TA-17207|component_id_3|C-1647|1 
TA-17208|component_id_1|C-1623|1 
TA-17208|component_id_2|C-1630|1 
TA-17208|component_id_3|C-1647|1 
TA-17209|component_id_1|C-1623|1 
TA-17209|component_id_2|C-1630|1 
TA-17209|component_id_3|C-1647|1 
TA-17210|component_id_1|C-1623|1 
TA-17210|component_id_2|C-1630|1 
TA-17210|component_id_3|C-1647|1 
TA-17211|component_id_1|C-1623|1 
TA-17211|component_id_2|C-1630|1 
TA-17211|component_id_3|C-1647|1 
TA-17212|component_id_1|C-1937|3 
TA-17212|component_id_2|C-1168|1 
TA-17212|component_id_3|C-1173|1 
TA-17213|component_id_1|C-1168|1 
TA-17214|component_id_1|C-1121|2 
TA-17214|component_id_2|C-1182|4 
TA-17214|component_id_3|C-1261|4 
TA-17215|component_id_1|C-1937|3 
TA-17215|component_id_2|C-1940|4 
TA-17215|component_id_3|C-1109|1 
TA-17215|component_id_4|C-1169|1 
TA-17222|component_id_1|C-1621|2 
TA-17222|component_id_2|C-1628|2 
TA-17223|component_id_1|C-1236|1 
TA-17223|component_id_2|C-1586|1 
TA-17223|component_id_3|C-0028|1 
TA-17224|component_id_1|C-1620|1 
TA-17224|component_id_2|C-1621|1 
TA-17224|component_id_3|C-1627|1 
TA-17224|component_id_4|C-1661|1 
TA-17225|component_id_1|C-1621|1 
TA-17225|component_id_2|C-1622|1 
TA-17225|component_id_3|C-1628|1 
TA-17225|component_id_4|C-1660|1 
TA-17227|component_id_1|C-1640|1 
TA-17227|component_id_2|C-1654|1 
TA-17227|component_id_3|C-0580|1 
TA-17228|component_id_1|C-1623|1 
TA-17228|component_id_2|C-1630|1 
TA-17228|component_id_3|C-0683|1 
TA-17229|component_id_1|C-1622|2 
TA-17229|component_id_2|C-1629|2 
TA-17230|component_id_1|C-1625|1 
TA-17230|component_id_2|C-1632|1 
TA-17230|component_id_3|C-1642|1 
TA-17231|component_id_1|C-1312|2 
TA-17232|component_id_1|C-1649|2 
TA-17233|component_id_1|C-1625|1 
TA-17233|component_id_2|C-1632|1 
TA-17233|component_id_3|C-1642|1 
TA-17234|component_id_1|C-1621|1 
TA-17234|component_id_2|C-1628|1 
TA-17234|component_id_3|C-1870|1 
TA-17235|component_id_1|C-1420|2 
TA-17235|component_id_2|C-1421|2 
TA-17236|component_id_1|C-1623|2 
TA-17236|component_id_2|C-1630|2 
TA-17237|component_id_1|C-1713|1 
TA-17237|component_id_2|C-0405|1 
TA-17238|component_id_1|C-1642|1 
TA-17238|component_id_2|C-1726|1 
TA-17239|component_id_1|C-1624|1 
TA-17239|component_id_2|C-1631|1 
TA-17239|component_id_3|C-1641|1 
TA-17240|component_id_1|C-1624|1 
TA-17240|component_id_2|C-1631|1 
TA-17240|component_id_3|C-1641|1 
TA-17241|component_id_1|C-1622|2 
TA-17241|component_id_2|C-1629|2 
TA-17242|component_id_1|C-1642|1 
TA-17242|component_id_2|C-1907|1 
TA-17243|component_id_1|C-1621|1 
TA-17243|component_id_2|C-1628|1 
TA-17243|component_id_3|C-1638|1 
TA-17244|component_id_1|C-1623|2 
TA-17244|component_id_2|C-1630|2 
TA-17245|component_id_1|C-1623|2 
TA-17245|component_id_2|C-1630|2 
TA-17246|component_id_1|C-1622|2 
TA-17246|component_id_2|C-1629|2 
TA-17247|component_id_1|C-1622|2 
TA-17247|component_id_2|C-1629|2 
TA-17248|component_id_1|C-1622|2 
TA-17248|component_id_2|C-1629|2 
TA-17249|component_id_1|C-1243|2 
TA-17249|component_id_2|C-1244|2 
TA-17250|component_id_1|C-1625|2 
TA-17250|component_id_2|C-1632|2 
TA-17251|component_id_1|C-1625|2 
TA-17251|component_id_2|C-1632|2 
TA-17253|component_id_1|C-1620|2 
TA-17253|component_id_2|C-0048|2 
TA-17254|component_id_1|C-1620|2 
TA-17254|component_id_2|C-0048|2 
TA-17255|component_id_1|C-1625|2 
TA-17255|component_id_2|C-1632|2 
TA-17256|component_id_1|C-1624|1 
TA-17256|component_id_2|C-1631|1 
TA-17256|component_id_3|C-1641|1 
TA-17257|component_id_1|C-1624|1 
TA-17257|component_id_2|C-1631|1 
TA-17257|component_id_3|C-1641|1 
TA-17258|component_id_1|C-1624|1 
TA-17258|component_id_2|C-1631|1 
TA-17258|component_id_3|C-1641|1 
TA-17259|component_id_1|C-1624|1 
TA-17259|component_id_2|C-1631|1 
TA-17259|component_id_3|C-1641|1 
TA-17260|component_id_1|C-1845|1 
TA-17260|component_id_2|C-1846|1 
TA-17261|component_id_1|C-1845|1 
TA-17261|component_id_2|C-1846|1 
TA-17262|component_id_1|C-0333|1 
TA-17262|component_id_2|C-1183|1 
TA-17263|component_id_1|C-1183|2 
TA-17264|component_id_1|C-1623|1 
TA-17264|component_id_2|C-1630|1 
TA-17264|component_id_3|C-1640|1 
TA-17265|component_id_1|C-1623|1 
TA-17265|component_id_2|C-1630|1 
TA-17265|component_id_3|C-1640|1 
TA-17266|component_id_1|C-0333|2 
TA-17267|component_id_1|C-0122|2 
TA-17268|component_id_1|C-0122|1 
TA-17268|component_id_2|C-0679|1 
TA-17269|component_id_1|C-0334|1 
TA-17269|component_id_2|C-0679|1 
TA-17270|component_id_1|C-0333|1 
TA-17270|component_id_2|C-1183|1 
TA-17271|component_id_1|C-1621|1 
TA-17271|component_id_2|C-1628|1 
TA-17271|component_id_3|C-1638|1 
TA-17272|component_id_1|C-1621|1 
TA-17272|component_id_2|C-1628|1 
TA-17272|component_id_3|C-1638|1 
TA-17273|component_id_1|C-1638|2 
TA-17274|component_id_1|C-1433|1 
TA-17274|component_id_2|C-1599|1 
TA-17275|component_id_1|C-1433|1 
TA-17275|component_id_2|C-1599|1 
TA-17276|component_id_1|C-0333|1 
TA-17276|component_id_2|C-1183|1 
TA-17277|component_id_1|C-0333|1 
TA-17277|component_id_2|C-1183|1 
TA-17278|component_id_1|C-0333|1 
TA-17278|component_id_2|C-1183|1 
TA-17279|component_id_1|C-0333|1 
TA-17279|component_id_2|C-1183|1 
TA-17280|component_id_1|C-1623|1 
TA-17280|component_id_2|C-1630|1 
TA-17280|component_id_3|C-1640|1 
TA-17281|component_id_1|C-1623|1 
TA-17281|component_id_2|C-1630|1 
TA-17281|component_id_3|C-1640|1 
TA-17282|component_id_1|C-1623|1 
TA-17282|component_id_2|C-1630|1 
TA-17282|component_id_3|C-1640|1 
TA-17283|component_id_1|C-1623|1 
TA-17283|component_id_2|C-1630|1 
TA-17283|component_id_3|C-1640|1 
TA-17284|component_id_1|C-1623|1 
TA-17284|component_id_2|C-1630|1 
TA-17284|component_id_3|C-0683|1 
TA-17285|component_id_1|C-1640|1 
TA-17285|component_id_2|C-1647|1 
TA-17286|component_id_1|C-1623|1 
TA-17286|component_id_2|C-1630|1 
TA-17286|component_id_3|C-1640|1 
TA-17287|component_id_1|C-1623|1 
TA-17287|component_id_2|C-1630|1 
TA-17287|component_id_3|C-1640|1 
TA-17288|component_id_1|C-1640|1 
TA-17288|component_id_2|C-1647|1 
TA-17289|component_id_1|C-1640|1 
TA-17289|component_id_2|C-1647|1 
TA-17290|component_id_1|C-1623|1 
TA-17290|component_id_2|C-1630|1 
TA-17290|component_id_3|C-1647|1 
TA-17291|component_id_1|C-1623|1 
TA-17291|component_id_2|C-1630|1 
TA-17291|component_id_3|C-1640|1 
TA-17293|component_id_1|C-1643|1 
TA-17293|component_id_2|C-1650|1 
TA-17294|component_id_1|C-1626|1 
TA-17294|component_id_2|C-1633|1 
TA-17294|component_id_3|C-1650|1 
TA-17295|component_id_1|C-1626|1 
TA-17295|component_id_2|C-1633|1 
TA-17295|component_id_3|C-1643|1 
TA-17296|component_id_1|C-1626|1 
TA-17296|component_id_2|C-1633|1 
TA-17296|component_id_3|C-1643|1 
TA-17297|component_id_1|C-1643|1 
TA-17297|component_id_2|C-1650|1 
TA-17298|component_id_1|C-0122|1 
TA-17298|component_id_2|C-0679|1 
TA-17299|component_id_1|C-0122|1 
TA-17299|component_id_2|C-0679|1 
TA-17300|component_id_1|C-0122|1 
TA-17300|component_id_2|C-0679|1 
TA-17301|component_id_1|C-0122|1 
TA-17301|component_id_2|C-0679|1 
TA-17302|component_id_1|C-1203|1 
TA-17303|component_id_1|C-0019|1 
TA-17303|component_id_2|C-0174|1 
TA-17304|component_id_1|C-1845|2 
TA-17304|component_id_2|C-1846|2 
TA-17305|component_id_1|C-1845|2 
TA-17305|component_id_2|C-1846|2 
TA-17306|component_id_1|C-1745|3 
TA-17307|component_id_1|C-1745|3 
TA-17307|component_id_2|C-0987|1 
TA-17308|component_id_1|C-1535|1 
TA-17308|component_id_2|C-1745|3 
TA-17308|component_id_3|C-0964|1 
TA-17309|component_id_1|C-1626|1 
TA-17309|component_id_2|C-1633|1 
TA-17309|component_id_3|C-0132|1 
TA-17309|component_id_4|C-0506|1 
TA-17310|component_id_1|C-1708|1 
TA-17311|component_id_1|C-1184|1 
TA-17312|component_id_1|C-1184|2 
TA-17313|component_id_1|C-1845|2 
TA-17313|component_id_2|C-1846|2 
TA-17314|component_id_1|C-1625|2 
TA-17314|component_id_2|C-1632|2 
TA-17315|component_id_1|C-1623|1 
TA-17315|component_id_2|C-1630|1 
TA-17315|component_id_3|C-1640|1 
TA-17316|component_id_1|C-1623|1 
TA-17316|component_id_2|C-1630|1 
TA-17316|component_id_3|C-1640|1 
TA-17317|component_id_1|C-1623|1 
TA-17317|component_id_2|C-1630|1 
TA-17317|component_id_3|C-1647|1 
TA-17318|component_id_1|C-1623|1 
TA-17318|component_id_2|C-1630|1 
TA-17318|component_id_3|C-1647|1 
TA-17319|component_id_1|C-1845|1 
TA-17319|component_id_2|C-1846|1 
TA-17320|component_id_1|C-1624|2 
TA-17320|component_id_2|C-1631|2 
TA-17321|component_id_1|C-1622|1 
TA-17321|component_id_2|C-1629|1 
TA-17321|component_id_3|C-1646|1 
TA-17322|component_id_1|C-1624|1 
TA-17322|component_id_2|C-1640|1 
TA-17322|component_id_3|C-1654|1 
TA-17323|component_id_1|C-1189|1 
TA-17324|component_id_1|C-1845|2 
TA-17324|component_id_2|C-1846|2 
TA-17325|component_id_1|C-1097|1 
TA-17327|component_id_1|C-1622|1 
TA-17327|component_id_2|C-1629|1 
TA-17327|component_id_3|C-1646|1 
TA-17328|component_id_1|C-1621|1 
TA-17328|component_id_2|C-1628|1 
TA-17328|component_id_3|C-1645|1 
TA-17329|component_id_1|C-1622|1 
TA-17329|component_id_2|C-1629|1 
TA-17329|component_id_3|C-1639|1 
TA-17330|component_id_1|C-1622|2 
TA-17330|component_id_2|C-1629|2 
TA-17331|component_id_1|C-1622|1 
TA-17331|component_id_2|C-1629|1 
TA-17331|component_id_3|C-1639|1 
TA-17332|component_id_1|C-1641|2 
TA-17333|component_id_1|C-1622|2 
TA-17333|component_id_2|C-1629|2 
TA-17334|component_id_1|C-1622|2 
TA-17334|component_id_2|C-1629|2 
TA-17335|component_id_1|C-1622|2 
TA-17335|component_id_2|C-1629|2 
TA-17336|component_id_1|C-1622|2 
TA-17336|component_id_2|C-1629|2 
TA-17337|component_id_1|C-1622|2 
TA-17337|component_id_2|C-1629|2 
TA-17338|component_id_1|C-1622|2 
TA-17338|component_id_2|C-1629|2 
TA-17339|component_id_1|C-1622|2 
TA-17339|component_id_2|C-1629|2 
TA-17340|component_id_1|C-1621|1 
TA-17340|component_id_2|C-1628|1 
TA-17342|component_id_1|C-0423|1 
TA-17343|component_id_1|C-0423|1 
TA-17343|component_id_2|C-1233|1 
TA-17344|component_id_1|C-1845|1 
TA-17344|component_id_2|C-1846|1 
TA-17345|component_id_1|C-1622|1 
TA-17345|component_id_2|C-1629|1 
TA-17345|component_id_3|C-1885|1 
TA-17346|component_id_1|C-1845|1 
TA-17346|component_id_2|C-1846|1 
TA-17349|component_id_1|C-1622|1 
TA-17349|component_id_2|C-1629|1 
TA-17349|component_id_3|C-1639|1 
TA-17350|component_id_1|C-1625|2 
TA-17350|component_id_2|C-1632|2 
TA-17351|component_id_1|C-0009|1 
TA-17352|component_id_1|C-0009|1 
TA-17353|component_id_1|C-1622|2 
TA-17353|component_id_2|C-1629|2 
TA-17355|component_id_1|C-1638|2 
TA-17356|component_id_1|C-1624|1 
TA-17356|component_id_2|C-1631|1 
TA-17356|component_id_3|C-1641|1 
TA-17357|component_id_1|C-1621|2 
TA-17357|component_id_2|C-1628|2 
TA-17359|component_id_1|C-1587|1 
TA-17359|component_id_2|C-1005|1 
TA-17359|component_id_3|C-1006|1 
TA-17360|component_id_1|C-1587|1 
TA-17360|component_id_2|C-1005|1 
TA-17360|component_id_3|C-1006|1 
TA-17361|component_id_1|C-1647|2 
TA-17362|component_id_1|C-1641|2 
TA-17363|component_id_1|C-1640|1 
TA-17363|component_id_2|C-0683|1 
TA-17364|component_id_1|C-1622|2 
TA-17364|component_id_2|C-1629|2 
TA-17365|component_id_1|C-1142|1 
TA-17365|component_id_2|C-1144|1 
TA-17365|component_id_3|C-1187|1 
TA-17365|component_id_4|C-1260|1 
TA-17366|component_id_1|C-1624|2 
TA-17366|component_id_2|C-1631|2 
TA-17367|component_id_1|C-1188|1 
TA-17368|component_id_1|C-1620|2 
TA-17368|component_id_2|C-1627|2 
TA-17369|component_id_1|C-1624|2 
TA-17369|component_id_2|C-1631|2 
TA-17370|component_id_1|C-1646|1 
TA-17370|component_id_2|C-0388|1 
TA-17371|component_id_1|C-1646|1 
TA-17371|component_id_2|C-0388|1 
TA-17372|component_id_1|C-0710|1 
TA-17375|component_id_1|C-0829|1 
TA-17375|component_id_2|C-2019|1 
TA-17378|component_id_1|C-1243|2 
TA-17378|component_id_2|C-1244|2 
TA-17381|component_id_1|C-1981|1 
TA-17382|component_id_1|C-1243|1 
TA-17382|component_id_2|C-1244|1 
TA-17384|component_id_1|C-1622|2 
TA-17384|component_id_2|C-1629|2 
TA-17385|component_id_1|C-1622|2 
TA-17385|component_id_2|C-1629|2 
TA-17386|component_id_1|C-1625|1 
TA-17386|component_id_2|C-1632|1 
TA-17386|component_id_3|C-1642|1 
TA-17387|component_id_1|C-1624|2 
TA-17387|component_id_2|C-1631|2 
TA-17388|component_id_1|C-1624|2 
TA-17388|component_id_2|C-1631|2 
TA-17389|component_id_1|C-1621|1 
TA-17389|component_id_2|C-1628|1 
TA-17391|component_id_1|C-1623|1 
TA-17391|component_id_2|C-1630|1 
TA-17392|component_id_1|C-1845|1 
TA-17392|component_id_2|C-1846|1 
TA-17392|component_id_3|C-1268|1 
TA-17393|component_id_1|C-1625|2 
TA-17393|component_id_2|C-1632|2 
TA-17394|component_id_1|C-0004|1 
TA-17394|component_id_2|C-1074|1 
TA-17394|component_id_3|C-1078|1 
TA-17395|component_id_1|C-1622|2 
TA-17395|component_id_2|C-1629|2 
TA-17396|component_id_1|C-1187|1 
TA-17397|component_id_1|C-1625|1 
TA-17397|component_id_2|C-1632|1 
TA-17397|component_id_3|C-1642|1 
TA-17398|component_id_1|C-1625|1 
TA-17398|component_id_2|C-1632|1 
TA-17398|component_id_3|C-1909|1 
TA-17399|component_id_1|C-1625|1 
TA-17399|component_id_2|C-1632|1 
TA-17399|component_id_3|C-1909|1 
TA-17400|component_id_1|C-1624|1 
TA-17400|component_id_2|C-1631|1 
TA-17401|component_id_1|C-1624|1 
TA-17401|component_id_2|C-1631|1 
TA-17403|component_id_1|C-1776|1 
TA-17403|component_id_2|C-1790|1 
TA-17404|component_id_1|C-1190|2 
TA-17406|component_id_1|C-1624|2 
TA-17406|component_id_2|C-1631|2 
TA-17407|component_id_1|C-1622|2 
TA-17407|component_id_2|C-1629|2 
TA-17408|component_id_1|C-1623|1 
TA-17408|component_id_2|C-1624|1 
TA-17408|component_id_3|C-1630|1 
TA-17408|component_id_4|C-1654|1 
TA-17409|component_id_1|C-1624|2 
TA-17409|component_id_2|C-1631|2 
TA-17410|component_id_1|C-1624|2 
TA-17410|component_id_2|C-1631|2 
TA-17411|component_id_1|C-1642|1 
TA-17411|component_id_2|C-2001|1 
TA-17412|component_id_1|C-1625|1 
TA-17412|component_id_2|C-1632|1 
TA-17412|component_id_3|C-1642|1 
TA-17413|component_id_1|C-1845|1 
TA-17413|component_id_2|C-1846|1 
TA-17414|component_id_1|C-1845|1 
TA-17414|component_id_2|C-1846|1 
TA-17415|component_id_1|C-1132|1 
TA-17415|component_id_2|C-1172|1 
TA-17416|component_id_1|C-1160|1 
TA-17417|component_id_1|C-1624|2 
TA-17417|component_id_2|C-1631|2 
TA-17418|component_id_1|C-1845|1 
TA-17418|component_id_2|C-1846|1 
TA-17418|component_id_3|C-1078|1 
TA-17419|component_id_1|C-1845|1 
TA-17419|component_id_2|C-1846|1 
TA-17419|component_id_3|C-1078|1 
TA-17420|component_id_1|C-1624|2 
TA-17420|component_id_2|C-1631|2 
TA-17421|component_id_1|C-1624|2 
TA-17421|component_id_2|C-1631|2 
TA-17422|component_id_1|C-1191|1 
TA-17427|component_id_1|C-0242|1 
TA-17428|component_id_1|C-0295|1 
TA-17430|component_id_1|C-1103|1 
TA-17430|component_id_2|C-1104|1 
TA-17430|component_id_3|C-1105|1 
TA-17431|component_id_1|C-1649|1 
TA-17431|component_id_2|C-1903|1 
TA-17432|component_id_1|C-1903|2 
TA-17433|component_id_1|C-1903|1 
TA-17433|component_id_2|C-0409|1 
TA-17434|component_id_1|C-1903|1 
TA-17434|component_id_2|C-0409|1 
TA-17435|component_id_1|C-1903|1 
TA-17435|component_id_2|C-0409|1 
TA-17436|component_id_1|C-1903|1 
TA-17436|component_id_2|C-0409|1 
TA-17437|component_id_1|C-1649|1 
TA-17437|component_id_2|C-1995|1 
TA-17438|component_id_1|C-1649|1 
TA-17438|component_id_2|C-1995|1 
TA-17440|component_id_1|C-0830|1 
TA-17440|component_id_2|C-0831|1 
TA-17445|component_id_1|C-0448|2 
TA-17445|component_id_2|C-0449|2 
TA-17446|component_id_1|C-0988|1 
TA-17447|component_id_1|C-0988|1 
TA-17448|component_id_1|C-1243|1 
TA-17448|component_id_2|C-1244|1 
TA-17449|component_id_1|C-1243|1 
TA-17449|component_id_2|C-1244|1 
TA-17450|component_id_1|C-0448|2 
TA-17450|component_id_2|C-0449|2 
TA-17451|component_id_1|C-0449|1 
TA-17452|component_id_1|C-0823|2 
TA-17453|component_id_1|C-1312|2 
TA-17454|component_id_1|C-1229|2 
TA-17455|component_id_1|C-1229|2 
TA-17456|component_id_1|C-1312|2 
TA-17457|component_id_1|C-1312|2 
TA-17458|component_id_1|C-0823|1 
TA-17459|component_id_1|C-1243|2 
TA-17459|component_id_2|C-1244|2 
TA-17460|component_id_1|C-1243|2 
TA-17460|component_id_2|C-1244|2 
TA-17461|component_id_1|C-1243|2 
TA-17461|component_id_2|C-1244|2 
TA-17462|component_id_1|C-1243|2 
TA-17462|component_id_2|C-1244|2 
TA-17463|component_id_1|C-1243|2 
TA-17463|component_id_2|C-1244|2 
TA-17464|component_id_1|C-1243|2 
TA-17464|component_id_2|C-1244|2 
TA-17465|component_id_1|C-1243|2 
TA-17465|component_id_2|C-1244|2 
TA-17466|component_id_1|C-1312|2 
TA-17467|component_id_1|C-1312|2 
TA-17468|component_id_1|C-1312|2 
TA-17469|component_id_1|C-1312|1 
TA-17470|component_id_1|C-0448|1 
TA-17470|component_id_2|C-0449|1 
TA-17470|component_id_3|C-1565|1 
TA-17471|component_id_1|C-2043|1 
TA-17472|component_id_1|C-1246|1 
TA-17472|component_id_2|C-1312|1 
TA-17473|component_id_1|C-1313|1 
TA-17474|component_id_1|C-1312|1 
TA-17474|component_id_2|C-1845|1 
TA-17474|component_id_3|C-1846|1 
TA-17475|component_id_1|C-1312|1 
TA-17475|component_id_2|C-1845|1 
TA-17475|component_id_3|C-1846|1 
TA-17476|component_id_1|C-1312|1 
TA-17476|component_id_2|C-1845|1 
TA-17476|component_id_3|C-1846|1 
TA-17477|component_id_1|C-1312|2 
TA-17478|component_id_1|C-1243|2 
TA-17478|component_id_2|C-1244|2 
TA-17479|component_id_1|C-1243|2 
TA-17479|component_id_2|C-1244|2 
TA-17481|component_id_1|C-0448|1 
TA-17481|component_id_2|C-0449|1 
TA-17482|component_id_1|C-1845|1 
TA-17482|component_id_2|C-1846|1 
TA-17483|component_id_1|C-0007|1 
TA-17484|component_id_1|C-1724|1 
TA-17485|component_id_1|C-0448|1 
TA-17485|component_id_2|C-0449|1 
TA-17485|component_id_3|C-1229|1 
TA-17486|component_id_1|C-1229|2 
TA-17487|component_id_1|C-1312|1 
TA-17488|component_id_1|C-1205|2 
TA-17488|component_id_2|C-1206|2 
TA-17489|component_id_1|C-1435|2 
TA-17490|component_id_1|C-1435|2 
TA-17491|component_id_1|C-1435|2 
TA-17492|component_id_1|C-1435|2 
TA-17493|component_id_1|C-1435|2 
TA-17494|component_id_1|C-1435|2 
